SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
783,19.968,39,10,AODV,7.5
784,20.48,40,10,AODV,7.5
785,19.968,39,10,AODV,7.5
786,20.48,40,10,AODV,7.5
787,18.944,37,10,AODV,7.5
788,16.896,33,10,AODV,7.5
789,17.92,35,10,AODV,7.5
790,18.432,36,10,AODV,7.5
791,18.432,36,10,AODV,7.5
792,18.432,36,10,AODV,7.5
793,18.432,36,10,AODV,7.5
794,16.896,33,10,AODV,7.5
795,16.384,32,10,AODV,7.5
796,16.384,32,10,AODV,7.5
797,17.408,34,10,AODV,7.5
798,18.432,36,10,AODV,7.5
799,18.432,36,10,AODV,7.5
800,18.432,36,10,AODV,7.5
801,18.432,36,10,AODV,7.5
802,18.432,36,10,AODV,7.5
803,18.432,36,10,AODV,7.5
804,18.432,36,10,AODV,7.5
805,18.432,36,10,AODV,7.5
806,18.432,36,10,AODV,7.5
807,19.968,39,10,AODV,7.5
808,20.48,40,10,AODV,7.5
809,20.48,40,10,AODV,7.5
810,20.48,40,10,AODV,7.5
811,20.48,40,10,AODV,7.5
812,20.48,40,10,AODV,7.5
813,20.48,40,10,AODV,7.5
814,20.48,40,10,AODV,7.5
815,20.48,40,10,AODV,7.5
816,20.48,40,10,AODV,7.5
817,20.48,40,10,AODV,7.5
818,20.48,40,10,AODV,7.5
819,19.968,39,10,AODV,7.5
820,20.48,40,10,AODV,7.5
821,19.968,39,10,AODV,7.5
822,20.48,40,10,AODV,7.5
823,20.48,40,10,AODV,7.5
824,20.48,40,10,AODV,7.5
825,20.48,40,10,AODV,7.5
826,20.48,40,10,AODV,7.5
827,20.48,40,10,AODV,7.5
828,20.48,40,10,AODV,7.5
829,20.48,40,10,AODV,7.5
830,19.968,39,10,AODV,7.5
831,20.992,41,10,AODV,7.5
832,19.968,39,10,AODV,7.5
833,20.48,40,10,AODV,7.5
834,19.456,38,10,AODV,7.5
835,20.48,40,10,AODV,7.5
836,20.48,40,10,AODV,7.5
837,20.48,40,10,AODV,7.5
838,20.48,40,10,AODV,7.5
839,18.944,37,10,AODV,7.5
840,20.48,40,10,AODV,7.5
841,19.456,38,10,AODV,7.5
842,20.992,41,10,AODV,7.5
843,18.432,36,10,AODV,7.5
844,20.992,41,10,AODV,7.5
845,20.48,40,10,AODV,7.5
846,20.48,40,10,AODV,7.5
847,20.48,40,10,AODV,7.5
848,20.48,40,10,AODV,7.5
849,20.48,40,10,AODV,7.5
850,20.48,40,10,AODV,7.5
851,19.456,38,10,AODV,7.5
852,20.48,40,10,AODV,7.5
853,19.968,39,10,AODV,7.5
854,20.48,40,10,AODV,7.5
855,20.48,40,10,AODV,7.5
856,20.48,40,10,AODV,7.5
857,20.48,40,10,AODV,7.5
858,19.968,39,10,AODV,7.5
859,20.48,40,10,AODV,7.5
860,20.48,40,10,AODV,7.5
861,19.968,39,10,AODV,7.5
862,20.992,41,10,AODV,7.5
863,20.48,40,10,AODV,7.5
864,19.968,39,10,AODV,7.5
865,19.456,38,10,AODV,7.5
866,19.968,39,10,AODV,7.5
867,20.48,40,10,AODV,7.5
868,20.48,40,10,AODV,7.5
869,20.48,40,10,AODV,7.5
870,20.48,40,10,AODV,7.5
871,19.968,39,10,AODV,7.5
872,20.48,40,10,AODV,7.5
873,19.968,39,10,AODV,7.5
874,20.992,41,10,AODV,7.5
875,20.48,40,10,AODV,7.5
876,20.48,40,10,AODV,7.5
877,20.48,40,10,AODV,7.5
878,20.48,40,10,AODV,7.5
879,20.48,40,10,AODV,7.5
880,20.48,40,10,AODV,7.5
881,20.48,40,10,AODV,7.5
882,20.48,40,10,AODV,7.5
883,20.48,40,10,AODV,7.5
884,20.48,40,10,AODV,7.5
885,20.48,40,10,AODV,7.5
886,19.968,39,10,AODV,7.5
887,20.48,40,10,AODV,7.5
888,20.48,40,10,AODV,7.5
889,20.48,40,10,AODV,7.5
890,19.456,38,10,AODV,7.5
891,18.432,36,10,AODV,7.5
892,17.92,35,10,AODV,7.5
893,17.92,35,10,AODV,7.5
894,18.944,37,10,AODV,7.5
895,18.432,36,10,AODV,7.5
896,18.432,36,10,AODV,7.5
897,18.432,36,10,AODV,7.5
898,18.432,36,10,AODV,7.5
899,18.432,36,10,AODV,7.5
900,18.432,36,10,AODV,7.5
901,18.432,36,10,AODV,7.5
902,18.432,36,10,AODV,7.5
903,18.432,36,10,AODV,7.5
904,18.432,36,10,AODV,7.5
905,18.432,36,10,AODV,7.5
906,18.432,36,10,AODV,7.5
907,17.92,35,10,AODV,7.5
908,18.944,37,10,AODV,7.5
909,18.432,36,10,AODV,7.5
910,18.432,36,10,AODV,7.5
911,18.432,36,10,AODV,7.5
912,18.432,36,10,AODV,7.5
913,18.432,36,10,AODV,7.5
914,18.432,36,10,AODV,7.5
915,18.432,36,10,AODV,7.5
916,17.92,35,10,AODV,7.5
917,18.432,36,10,AODV,7.5
918,18.432,36,10,AODV,7.5
919,18.432,36,10,AODV,7.5
920,18.432,36,10,AODV,7.5
921,18.432,36,10,AODV,7.5
922,18.432,36,10,AODV,7.5
923,18.432,36,10,AODV,7.5
924,18.432,36,10,AODV,7.5
925,18.432,36,10,AODV,7.5
926,18.432,36,10,AODV,7.5
927,17.92,35,10,AODV,7.5
928,18.432,36,10,AODV,7.5
929,18.432,36,10,AODV,7.5
930,18.432,36,10,AODV,7.5
931,18.432,36,10,AODV,7.5
932,18.432,36,10,AODV,7.5
933,18.432,36,10,AODV,7.5
934,18.432,36,10,AODV,7.5
935,18.432,36,10,AODV,7.5
936,18.432,36,10,AODV,7.5
937,18.432,36,10,AODV,7.5
938,18.432,36,10,AODV,7.5
939,18.432,36,10,AODV,7.5
940,18.432,36,10,AODV,7.5
941,18.432,36,10,AODV,7.5
942,18.432,36,10,AODV,7.5
943,18.432,36,10,AODV,7.5
944,18.432,36,10,AODV,7.5
945,18.432,36,10,AODV,7.5
946,18.432,36,10,AODV,7.5
947,18.432,36,10,AODV,7.5
948,18.432,36,10,AODV,7.5
949,18.432,36,10,AODV,7.5
950,18.432,36,10,AODV,7.5
951,17.92,35,10,AODV,7.5
952,16.384,32,10,AODV,7.5
953,16.384,32,10,AODV,7.5
954,16.384,32,10,AODV,7.5
955,16.384,32,10,AODV,7.5
956,16.384,32,10,AODV,7.5
957,17.408,34,10,AODV,7.5
958,18.432,36,10,AODV,7.5
959,18.432,36,10,AODV,7.5
960,18.432,36,10,AODV,7.5
961,17.92,35,10,AODV,7.5
962,16.384,32,10,AODV,7.5
963,16.384,32,10,AODV,7.5
964,16.384,32,10,AODV,7.5
965,16.384,32,10,AODV,7.5
966,16.384,32,10,AODV,7.5
967,16.384,32,10,AODV,7.5
968,16.384,32,10,AODV,7.5
969,16.384,32,10,AODV,7.5
970,16.384,32,10,AODV,7.5
971,16.384,32,10,AODV,7.5
972,16.384,32,10,AODV,7.5
973,16.384,32,10,AODV,7.5
974,14.336,28,10,AODV,7.5
975,14.336,28,10,AODV,7.5
976,13.312,26,10,AODV,7.5
977,14.336,28,10,AODV,7.5
978,14.336,28,10,AODV,7.5
979,16.384,32,10,AODV,7.5
980,16.384,32,10,AODV,7.5
981,16.384,32,10,AODV,7.5
982,16.384,32,10,AODV,7.5
983,16.384,32,10,AODV,7.5
984,16.384,32,10,AODV,7.5
985,15.872,31,10,AODV,7.5
986,16.896,33,10,AODV,7.5
987,15.872,31,10,AODV,7.5
988,16.384,32,10,AODV,7.5
989,15.872,31,10,AODV,7.5
990,16.384,32,10,AODV,7.5
991,15.872,31,10,AODV,7.5
992,15.872,31,10,AODV,7.5
993,15.872,31,10,AODV,7.5
994,16.384,32,10,AODV,7.5
995,16.384,32,10,AODV,7.5
996,16.384,32,10,AODV,7.5
997,15.872,31,10,AODV,7.5
998,16.384,32,10,AODV,7.5
999,17.408,34,10,AODV,7.5
